Last Price,Open Price,Max,Min,Size,Change Persent,Class
65.7,59.06,66.06,56.92,3.91,0.1125,XRP
89.41,65.72,94.89,63.8,5.35,0.3608,XRP
97.03,89.45,102.59,74.31,9.74,0.0853,XRP
85.04,97.03,97.37,76.52,8.03,0.1236,XRP
76.91,85.05,89.87,71.57,7.06,0.0956,XRP
78.67,76.91,84.61,70.79,8.64,0.0229,XRP
55.78,78.67,85.84,51.62,11.54,0.291,XRP
65.62,55.82,66.94,54.63,7.97,0.1765,XRP
57.97,65.62,66.24,56.99,3.27,0.1165,XRP
56.18,57.96,58.44,50.55,3.0,0.0309,XRP
60.74,56.17,68.47,53.8,5.46,0.0812,XRP
66.78,60.71,67.71,59.11,3.9,0.0994,XRP
62.98,66.77,75.64,60.89,6.19,0.0569,XRP
64.11,62.96,66.99,56.84,4.32,0.018,XRP
58.07,64.11,64.97,54.25,3.8,0.0943,XRP
57.33,58.06,62.84,51.53,3.82,0.0127,XRP
63.82,57.36,65.91,56.76,5.68,0.1132,XRP
72.59,63.82,72.66,59.61,7.01,0.1375,XRP
75.26,72.56,89.71,63.52,13.37,0.0368,XRP
71.79,75.26,81.95,68.4,4.88,0.0461,XRP
65.94,71.79,76.74,62.48,3.21,0.0816,XRP
73.52,65.95,77.96,65.19,3.48,0.115,XRP
66.56,73.52,77.83,47.78,6.55,0.0947,XRP
57.45,66.57,71.53,54.65,7.97,0.1369,XRP
78.5,57.46,79.72,56.26,9.43,0.3665,XRP
108.11,78.5,120.3,76.55,34.74,0.3772,XRP
85.96,108.15,112.54,76.37,10.83,0.2049,XRP
84.38,85.94,96.37,77.16,8.45,0.0184,XRP
94.21,84.44,98.9,82.49,6.84,0.1165,XRP
176.04,94.24,189.45,88.93,12.07,0.8686,XRP
164.09,176.01,189.75,127.59,14.41,0.0678,XRP
119.72,164.1,167.86,102.86,12.15,0.2704,XRP
125.2,119.76,130.82,104.48,5.91,0.0458,XRP
156.1,125.19,159.95,124.42,4.86,0.2468,XRP
154.61,156.07,161.17,130.25,3.17,0.0095,XRP
133.59,154.74,156.43,116.78,3.74,0.1359,XRP
171.16,133.59,178.61,129.94,6.25,0.2812,XRP
206.28,171.16,209.87,162.58,7.05,0.2052,XRP
279.99,206.28,298.93,206.14,7.81,0.3573,XRP
198.59,280.05,285.84,168.05,11.71,0.2907,XRP
257.44,198.58,258.55,191.75,4.46,0.2964,XRP
315.4,257.44,342.92,230.49,8.71,0.2252,XRP
270.45,315.1,370.61,254.04,11.15,0.1425,XRP
142.48,270.45,290.5,101.55,14.03,0.4732,XRP
148.97,142.48,186.63,87.47,12.32,0.0455,XRP
153.75,149.02,174.77,138.03,7.11,0.0321,XRP
125.65,153.7,156.49,118.92,6.33,0.1828,XRP
128.14,125.77,146.55,121.02,5.31,0.0198,XRP
103.53,128.14,132.87,86.45,8.93,0.192,XRP
117.97,103.53,132.91,98.55,5.59,0.1394,XRP
108.17,117.97,125.57,105.36,4.06,0.083,XRP
93.08,108.17,112.88,91.91,3.41,0.1395,XRP
98.4,93.13,100.91,83.3,4.55,0.0571,XRP
111.18,98.78,112.46,95.87,4.76,0.1299,XRP
134.18,111.18,134.56,109.35,3.87,0.2069,XRP
144.88,134.16,147.61,118.81,4.02,0.0797,XRP
155.84,144.92,159.74,135.51,4.67,0.0757,XRP
150.56,155.89,170.96,139.79,4.84,0.0339,XRP
160.09,150.52,162.15,139.0,3.85,0.0633,XRP
128.37,160.09,175.76,119.49,7.22,0.1981,XRP
138.58,128.49,146.24,120.93,3.86,0.0795,XRP
110.7,138.58,141.41,105.04,5.14,0.2011,XRP
114.27,110.7,117.38,100.23,4.56,0.0322,XRP
127.37,114.18,129.43,112.47,4.07,0.1147,XRP
125.94,127.48,127.98,111.73,3.96,0.0113,XRP
173.61,125.97,173.95,124.26,5.98,0.3786,XRP
153.1,173.62,190.05,143.84,5.29,0.1182,XRP
159.5,153.24,187.57,151.86,4.54,0.0418,XRP
199.17,159.55,219.27,158.24,6.23,0.2487,XRP
179.16,199.1,206.13,141.24,6.29,0.1005,XRP
243.61,179.16,303.8,177.01,12.04,0.3598,XRP
188.1,243.55,254.8,142.95,6.49,0.2279,XRP
167.92,188.04,194.27,156.11,6.83,0.1073,XRP
157.53,167.95,172.91,143.5,3.94,0.0619,XRP
169.82,157.53,172.42,149.31,2.9,0.078,XRP
149.97,169.62,173.35,141.66,2.7,0.1169,XRP
143.46,150.05,156.02,128.1,3.49,0.0434,XRP
144.36,143.45,149.84,133.45,3.78,0.0063,XRP
94.6,144.36,145.85,83.16,3.27,0.3447,XRP
96.19,94.59,99.99,81.56,4.15,0.0168,XRP
116.06,96.2,122.79,88.34,2.66,0.2065,XRP
117.65,116.06,134.86,113.46,3.99,0.0137,XRP
112.27,117.67,129.81,107.19,2.93,0.0457,XRP
107.69,112.15,114.92,84.91,3.81,0.0409,XRP
116.4,107.69,130.65,99.12,52.87,0.0809,XRP
151.5,116.4,160.2,103.9,473.93,0.3015,XRP
179.73,151.5,182.5,135.51,329.29,0.1864,XRP
204.77,179.76,212.29,166.08,2.78,0.1393,XRP
177.51,204.82,211.34,171.65,2.12,0.1332,XRP
169.19,177.65,183.57,158.88,2.96,0.0468,XRP
143.78,169.27,169.81,141.54,1.7,0.1502,XRP
153.16,143.88,170.84,133.93,2.35,0.0652,XRP
113.95,153.18,170.33,109.38,2.54,0.256,XRP
112.8,113.95,139.83,110.53,2.36,0.0102,XRP
105.67,112.81,116.81,69.54,4.36,0.0632,XRP
104.56,105.68,116.08,94.4,2.14,0.0105,XRP
86.67,104.56,112.07,82.25,2.11,0.1711,XRP
89.6,86.67,100.09,84.3,1.33,0.0338,XRP
79.4,89.6,95.41,77.53,948.12,0.1138,XRP
59.44,79.4,84.15,53.28,2.39,0.2513,XRP
68.22,59.43,70.89,56.67,1.53,0.1476,XRP
54.01,68.22,70.52,51.95,1.31,0.2082,XRP
61.26,54.01,62.4,52.31,1.08,0.1343,XRP
63.26,61.26,63.88,49.97,1.11,0.0326,XRP
59.19,63.26,67.28,57.33,1.63,0.0644,XRP
65.14,59.19,68.59,53.09,1.77,0.1006,XRP
67.69,65.15,69.97,58.96,1.57,0.0391,XRP
76.06,67.7,82.59,66.63,2.75,0.1237,XRP
63.0,76.07,77.85,61.5,2.03,0.1717,XRP
61.4,63.0,69.9,59.93,1.47,0.0255,XRP
62.69,61.4,64.56,56.8,1.31,0.021,XRP
65.12,62.68,66.71,57.2,1.25,0.0388,XRP
58.54,65.12,66.23,55.88,1.34,0.1011,XRP
55.67,58.54,58.94,52.12,1.11,0.049,XRP
55.29,55.67,61.5,53.52,925.74,0.0067,XRP
54.47,55.28,58.01,53.16,714.19,0.0149,XRP
50.9,54.47,55.36,47.51,774.38,0.0656,XRP
52.42,50.91,53.41,49.97,756.71,0.0298,XRP
54.15,52.42,56.8,51.31,831.48,0.033,XRP
53.57,54.15,55.53,49.55,1.33,0.0107,XRP
40.12,53.57,53.87,33.32,2.27,0.2511,XRP
39.79,40.12,41.84,38.24,718.33,0.0083,XRP
41.26,39.79,44.28,36.24,815.17,0.0371,XRP
45.43,41.26,46.66,38.8,840.82,0.101,XRP
45.51,45.48,47.16,43.36,599.39,0.0018,XRP
43.0,45.51,47.64,39.97,954.74,0.0552,XRP
39.71,43.0,45.01,38.6,898.96,0.0765,XRP
37.27,39.71,40.47,36.98,822.63,0.0615,XRP
41.53,37.27,42.94,36.52,1.14,0.1143,XRP
0.9896,0.9901,0.9926,0.9812,220.7,50000.0,XRP
0.9953,0.9896,0.997,0.9854,196.92,0.0058,XRP
1.0026,0.9953,1.0029,0.9946,186.14,0.0073,XRP
1.0108,1.0026,1.0123,0.9997,180.81,0.0082,XRP
1.011,1.0108,1.0161,1.0082,181.38,30000.0,XRP
1.0111,1.011,1.0138,1.0072,179.64,10000.0,XRP
1.0018,1.011,1.0154,1.0012,197.78,0.0092,XRP
1.0017,1.0018,1.0075,0.9977,195.2,10000.0,XRP
1.006,1.0017,1.0071,1.0004,168.11,0.0043,XRP
1.005,1.006,1.0092,1.0018,159.1,0.001,XRP
1.0054,1.005,1.0069,1.0003,160.04,40000.0,XRP
1.0027,1.0054,1.0075,1.0004,151.17,0.0027,XRP
0.9998,1.0027,1.0047,0.9694,182.96,0.0029,XRP
0.9947,0.9998,1.001,0.9707,169.32,0.0051,XRP
0.9946,0.9948,0.9998,0.9846,177.95,10000.0,XRP
1.0248,0.9948,1.0434,0.9905,227.31,0.0303,XRP
1.0101,1.0248,1.0319,1.0056,252.25,0.0143,XRP
1.0038,1.0101,1.0199,0.9973,211.73,0.0062,XRP
0.9984,1.0033,1.0192,0.9917,316.64,0.0053,XRP
0.9946,0.9984,1.0011,0.9908,311.11,0.0039,XRP
0.9982,0.9946,1.0209,0.968,286.07,0.0036,XRP
0.9958,0.9984,1.0123,0.9948,347.48,0.0023,XRP
0.9952,0.9959,0.9983,0.9924,293.32,60000.0,XRP
1.0028,0.9952,1.003,0.9923,330.1,0.0076,XRP
1.003,1.0028,1.0433,0.9939,415.73,20000.0,XRP
0.9995,1.003,1.0126,0.9944,335.87,0.0035,XRP
0.999,0.9995,1.0045,0.9914,322.11,50000.0,XRP
0.9983,0.999,1.0066,0.996,353.07,80000.0,XRP
1.0021,0.998,1.0046,0.9967,255.89,0.0038,XRP
0.9981,1.0021,1.0065,0.9931,322.55,0.0039,XRP
1.0024,0.9981,1.0059,0.9944,436.34,0.0043,XRP
1.0008,1.0026,1.0091,0.9983,375.16,0.0016,XRP
0.9995,1.0006,1.004,0.9897,1.75,0.0012,XRP
1.0006,0.9995,1.0043,0.9912,1.07,0.001,XRP
0.9968,1.0006,1.003,0.9899,1.27,0.0037,XRP
0.9976,0.9968,1.0014,0.9903,1.08,70000.0,XRP
0.9996,0.9974,1.0081,0.9909,1.03,0.002,XRP
0.9984,0.9996,1.0098,0.988,1.39,0.0012,XRP
0.9979,0.9983,1.0069,0.9942,1.05,50000.0,XRP
0.9984,0.9979,1.001,0.9922,1.56,60000.0,XRP
0.9987,0.9984,1.0079,0.992,1.45,30000.0,XRP
0.9968,0.9987,1.0076,0.9869,1.31,0.0019,XRP
0.9998,0.9968,1.0145,0.9935,1.12,0.0029,XRP
1.0011,1.0039,1.0218,0.9921,953.95,0.0013,XRP
1.0031,1.0011,1.0098,0.9927,669.04,0.002,XRP
0.9988,1.0031,1.0103,0.9908,874.46,0.0042,XRP
0.9994,0.9988,1.0163,0.9847,718.64,60000.0,XRP
0.9988,0.9994,1.0048,0.9956,739.04,60000.0,XRP
1.0001,0.9987,1.0141,0.9962,517.23,0.0013,XRP
1.0018,0.9991,1.0066,0.9944,754.64,0.0017,XRP
1.0026,1.0018,1.0067,0.9958,1.02,80000.0,XRP
1.006,1.0025,1.0115,1.0001,554.67,0.0034,XRP
1.0012,1.006,1.0117,0.9899,992.61,0.0049,XRP
1.0044,1.0012,1.0126,0.9907,1.92,0.0033,XRP
,1.0046,1.0114,0.9975,1.64,0.0,XRP
1.0009,1.0044,1.0061,0.9974,1.56,0.0035,XRP
1.0006,1.0009,1.0067,1.0006,1.41,30000.0,XRP
0.9991,1.0007,1.0048,0.9914,1.66,0.0016,XRP
0.9985,0.9991,1.0042,0.9944,1.66,50000.0,XRP
0.9997,0.9987,1.0055,0.9962,1.64,0.0011,XRP
0.9991,0.9997,1.0062,0.9965,1.48,50000.0,XRP
1.0007,0.9996,1.0124,0.982,1.99,0.0016,XRP
0.9983,1.0007,1.0074,0.9904,2.18,0.0024,XRP
0.9976,0.9983,1.0049,0.9899,2.81,70000.0,XRP
0.9982,0.9976,1.0076,0.9927,2.52,70000.0,XRP
0.9988,0.9982,1.0081,0.9958,2.06,60000.0,XRP
0.9991,0.9988,1.0017,0.9947,2.05,20000.0,XRP
0.998,0.9991,1.0014,0.9959,2.06,0.0011,XRP
0.9991,0.998,1.0026,0.9969,3.09,0.0011,XRP
0.9998,0.9991,1.0005,0.9971,2.61,70000.0,XRP
1.0006,0.9998,1.0024,0.9977,1.77,90000.0,XRP
0.9998,1.0006,1.008,0.9988,167.67,90000.0,XRP
1.0011,0.9998,1.002,0.9994,94.47,0.0013,XRP
1.0004,1.001,1.0023,0.9959,118.07,60000.0,XRP
1.0001,1.0004,2.0195,0.9992,76.72,40000.0,XRP
1.0007,1.0001,1.0127,0.9996,81.37,60000.0,XRP
1.0012,1.0007,1.0023,0.9991,83.48,50000.0,XRP
1.0008,1.0012,1.0021,0.9999,82.05,40000.0,XRP
,1.0008,1.0061,0.9995,100.58,0.0,XRP
1.0007,1.0008,1.0033,0.9991,111.89,10000.0,XRP
0.9989,1.0007,1.0017,0.9979,93.05,0.0017,XRP
,0.9989,1.0,0.9959,136.88,10000.0,XRP
0.9995,0.9989,2.1913,0.9969,148.88,70000.0,XRP
0.9994,0.9995,1.001,0.9976,124.19,10000.0,XRP
0.9995,0.9994,1.0011,0.9977,156.51,10000.0,XRP
,0.9995,1.0016,0.9988,111.91,0.0,XRP
1.0012,0.9998,1.0017,0.9974,144.54,0.0017,XRP
1.0,1.0012,1.0018,0.9982,115.76,0.0012,XRP
1.0008,1.0002,1.0015,0.9994,105.62,80000.0,XRP
1.0001,1.0008,1.0019,0.9994,103.7,70000.0,XRP
0.9996,1.0,1.0018,0.9995,81.44,50000.0,XRP
1.0001,0.9998,1.0022,0.9988,87.49,50000.0,XRP
0.9998,0.9999,1.0016,0.9986,79.41,30000.0,XRP
0.999,0.9996,1.0022,0.9973,71.77,80000.0,XRP
0.9978,0.9987,1.0004,0.9906,87.31,0.0012,XRP
0.9997,0.9979,1.0028,0.9956,93.4,0.0019,XRP
0.9985,0.9997,1.0019,0.9956,98.07,0.0012,XRP
0.9988,0.9985,1.0017,0.9945,119.8,30000.0,XRP
0.9992,0.9988,1.0035,0.9964,152.35,40000.0,XRP
0.9995,0.9992,1.0017,0.9949,93.48,30000.0,XRP
0.9996,0.9973,1.001,0.9966,70.24,10000.0,XRP
0.9988,0.9996,1.0046,0.9961,84.5,80000.0,XRP
1.0006,0.9964,2.0157,0.9963,82.84,0.0019,XRP
0.9989,0.9989,1.0041,0.9968,95.77,0.0017,XRP
0.9963,0.9989,1.0396,0.9914,141.59,0.0027,XRP
1.0,0.9963,1.0099,0.9961,150.05,0.0038,XRP
1.0019,1.0,1.0034,0.9979,103.97,0.0019,XRP
0.9988,1.0019,1.0023,0.9958,107.11,0.0031,XRP
1.001,0.9989,1.0034,0.9949,101.99,0.0023,XRP
0.9989,1.001,1.0023,0.9953,116.34,0.0021,XRP
0.9993,0.9989,1.002,0.998,114.55,40000.0,XRP
0.999,0.9993,1.0028,0.9978,137.45,30000.0,XRP
1.0012,0.999,1.0019,0.9976,90.79,0.0022,XRP
1.0004,1.0012,1.0029,0.9991,86.23,70000.0,XRP
1.0001,1.0005,1.0027,0.9986,100.09,30000.0,XRP
1.0,0.9999,1.003,0.9989,81.21,20000.0,XRP
1.0002,1.0,1.0016,0.9976,82.2,30000.0,XRP
1.0008,1.0002,1.0017,0.9994,83.47,60000.0,XRP
0.9985,1.0009,1.0018,0.9963,131.32,0.0023,XRP
0.9946,0.9984,1.0009,0.7933,122.82,0.0039,XRP
0.9975,0.9946,1.0024,0.9934,89.29,0.0028,XRP
0.9987,0.9957,1.0022,0.8454,106.5,0.0012,XRP
0.9963,0.9987,1.0014,0.9925,133.22,0.0024,XRP
0.9978,0.9984,1.0014,0.9927,137.13,0.0015,XRP
0.999,0.9975,1.0026,0.9913,107.17,0.0012,XRP
0.9999,0.999,1.0034,0.9917,98.82,90000.0,XRP
0.9982,0.9997,1.003,0.993,104.29,0.0017,XRP
0.9984,0.9982,1.0017,0.9905,93.73,30000.0,XRP
1.0001,0.9984,1.0019,0.9952,64.33,0.0016,XRP
0.9997,0.9997,1.0018,0.9969,38.22,40000.0,XRP
0.9998,0.9997,1.003,0.9974,39.12,20000.0,XRP
0.9997,1.0,1.0011,0.9976,39.34,20000.0,XRP
0.9992,0.9997,1.0008,0.9976,48.09,50000.0,XRP
0.9995,0.9986,1.0012,0.9972,72.61,30000.0,XRP
0.9989,0.9995,1.02,0.9961,79.32,70000.0,XRP
0.9993,0.9989,1.004,0.9939,89.45,40000.0,XRP
0.9986,0.9993,1.0001,0.9637,106.27,70000.0,XRP
0.9983,0.9986,1.0041,0.9895,103.11,30000.0,XRP
0.9992,0.9983,1.0035,0.995,85.88,90000.0,XRP
1.0006,0.9989,1.0041,0.9671,61.01,0.0014,XRP
0.9988,1.0006,1.0015,0.9708,43.28,0.0018,XRP
1.005,0.999,1.0536,0.9853,41.33,0.0062,XRP
0.9997,1.0045,1.0102,0.9924,26.6,0.0053,XRP
1.0002,0.9997,1.0033,0.9991,24.95,50000.0,XRP
1.0001,1.0002,1.0016,0.9995,33.69,10000.0,XRP
,1.0001,1.0017,0.9995,11.87,0.0,XRP
0.9998,1.0001,1.0013,0.9985,11.07,30000.0,XRP
0.9991,0.9998,1.0038,0.9989,17.06,70000.0,XRP
0.9998,0.9991,1.0011,0.9982,10.32,70000.0,XRP
0.9993,0.9998,1.0001,0.9977,16.69,50000.0,XRP
,0.9993,1.0001,0.9988,22.51,0.0,XRP
0.9987,0.9993,1.0015,0.9893,11.07,60000.0,XRP
0.9997,0.9987,1.0027,0.9985,11.59,0.001,XRP
0.9994,0.9997,1.0043,0.9993,11.82,30000.0,XRP
0.9995,0.9994,1.0022,0.9994,12.98,10000.0,XRP
0.9999,0.9995,1.0003,0.9995,13.38,40000.0,XRP
1.0,0.9999,1.0005,0.9999,20.31,10000.0,XRP
0.9996,1.0,1.0002,0.9994,21.23,40000.0,XRP
0.9998,0.9996,1.0002,0.9995,17.16,20000.0,XRP
0.9997,0.9998,1.0,0.9995,14.44,10000.0,XRP
0.9995,0.9997,0.9997,0.9993,11.56,20000.0,XRP
0.9996,0.9995,0.9997,0.9992,9.66,10000.0,XRP
,0.9996,0.9998,0.9995,11.24,0.0,XRP
0.9995,0.9996,0.9998,0.9993,61.92,10000.0,XRP
0.9999,0.9995,1.0002,0.9994,57.86,40000.0,XRP
0.9998,0.9999,1.0002,0.9995,46.97,10000.0,XRP
0.9995,0.9998,1.0001,0.9993,105.53,30000.0,XRP
,0.9995,1.0,0.9992,35.04,0.0,XRP
0.9996,0.9995,0.9999,0.9994,15.1,10000.0,XRP
0.9997,0.9996,1.0002,0.9996,26.11,10000.0,XRP
0.9998,0.9997,1.0002,0.9996,14.34,10000.0,XRP
0.9997,0.9998,1.0001,0.9996,11.46,10000.0,XRP
0.9902,0.9997,1.0007,0.9878,17.53,0.0095,XRP
1.0002,0.9902,1.0003,0.9901,15.27,0.0101,XRP
1.0006,1.0002,1.0697,0.9999,198.72,40000.0,XRP
1.0014,1.0006,1.002,1.0,22.48,80000.0,XRP
1.001,1.0014,1.0015,1.0009,10.45,40000.0,XRP
1.0008,1.001,1.0012,1.0006,13.56,20000.0,XRP
1.0011,1.0008,1.0012,1.0005,10.69,30000.0,XRP
1.0013,1.0011,1.004,1.0008,19.81,20000.0,XRP
1.0006,1.0013,1.0015,1.0006,28.13,70000.0,XRP
1.0013,1.0006,1.0017,1.0004,144.12,70000.0,XRP
1.0004,1.0013,1.0014,1.0004,24.79,90000.0,XRP
1.0003,1.0004,1.0014,1.0002,17.89,10000.0,XRP
1.0,1.0003,1.0005,0.9994,20.72,30000.0,XRP
0.9997,1.0,1.0007,0.9991,12.2,30000.0,XRP
0.9998,0.9997,1.0,0.9996,7.71,10000.0,XRP
0.9996,0.9998,1.0,0.9994,15.58,20000.0,XRP
1.0,0.9996,1.0001,0.9996,8.61,40000.0,XRP
0.9999,1.0,1.0007,0.9999,6.28,10000.0,XRP
,0.9999,1.0008,0.9996,8.47,0.0,XRP
0.9996,0.9999,1.0001,0.9995,5.45,30000.0,XRP
0.9997,0.9996,1.0001,0.9992,7.18,10000.0,XRP
0.9999,0.9997,1.0002,0.9952,2.91,20000.0,XRP
1.0022,0.9999,1.0119,0.9834,250.69,0.0022,XRP
0.9987,1.0022,1.0133,0.9974,328.02,0.0034,XRP
0.9979,0.9987,1.0007,0.996,371.25,80000.0,XRP
0.9958,0.9979,1.0011,0.9857,127.38,0.002,XRP
0.9952,0.9958,1.0019,0.9917,53.64,70000.0,XRP
0.9978,0.9952,1.0291,0.9908,21.03,0.0026,XRP
1.0021,0.9978,1.0137,0.9795,7.18,0.0043,XRP
1.002,1.0021,1.0049,0.9949,1.44,0.0,XRP
0.9994,1.002,1.3077,0.9972,2.21,0.0026,XRP
0.9999,0.9994,1.001,0.9977,2.2,50000.0,XRP
0.9997,0.9998,1.0007,0.9991,2.55,20000.0,XRP
0.9998,0.9997,1.0009,0.9988,2.46,10000.0,XRP
1.0,0.9998,1.0002,0.9995,1.96,20000.0,XRP
1.001,1.0,1.001,1.0,2.13,0.001,XRP
,1.001,1.001,1.0001,2.16,0.0,XRP
4.505,5.0483,5.4678,4.1268,56.25,0.1077,XRP
4.4576,4.5033,4.654,4.0736,98.13,0.0105,XRP
4.3009,4.4576,4.5916,4.0311,79.04,0.0352,XRP
3.9836,4.3015,4.4863,3.3256,80.67,0.0738,XRP
4.0844,3.9836,4.2455,3.3011,107.04,0.0253,XRP
4.0768,4.0844,4.2019,3.5232,197.4,0.0019,XRP
4.813,4.0768,4.8786,4.0684,173.34,0.1806,XRP
4.2371,4.813,4.9617,4.0955,107.84,0.1197,XRP
4.2468,4.2374,4.473,3.9797,80.63,0.0023,XRP
4.4751,4.2468,4.5806,4.1446,70.44,0.0537,XRP
4.8688,4.4759,4.9716,4.321,114.39,0.088,XRP
4.7842,4.8688,4.965,4.0733,87.43,0.0174,XRP
5.9917,4.7842,6.1027,4.7445,140.23,0.2524,XRP
6.2963,5.9906,7.9676,5.8983,190.46,0.0508,XRP
6.241,6.2962,6.5206,5.9712,105.57,0.0088,XRP
5.5407,6.2412,6.2423,5.2949,162.99,0.1122,XRP
5.8455,5.5409,6.1531,5.4844,201.33,0.055,XRP
6.0442,5.8448,6.357,5.5021,163.29,0.034,XRP
7.161,6.0416,8.4683,5.7317,281.16,0.1848,XRP
7.2728,7.1611,7.877,6.6684,186.08,0.0156,XRP
8.5824,7.2728,8.8683,7.079,225.56,0.1801,XRP
8.3942,8.5807,9.8385,7.3446,260.28,0.0219,XRP
8.5793,8.3945,8.7461,7.6435,184.29,0.0221,XRP
9.1682,8.5796,9.2259,8.1979,177.42,0.0686,XRP
8.2809,9.1684,9.7178,7.22,232.44,0.0968,XRP
7.8385,8.2801,8.648,7.3289,163.88,0.0534,XRP
6.6067,7.8385,8.1149,6.1963,147.86,0.1571,XRP
6.1539,6.6069,6.6311,5.133,214.26,0.0685,XRP
5.9372,6.1537,6.4792,5.7738,140.77,0.0352,XRP
5.8816,5.9392,6.0858,5.5852,104.98,0.0094,XRP
5.6568,5.8812,6.5698,5.5437,141.62,0.0382,XRP
5.4567,5.6566,6.1642,5.3298,173.62,0.0354,XRP
6.8519,5.4572,7.6696,5.4275,309.38,0.2557,XRP
6.2635,6.8523,7.5149,5.6935,221.96,0.0859,XRP
6.6388,6.2635,7.2049,6.084,183.34,0.0599,XRP
6.2411,6.6389,6.7813,6.116,140.65,0.0599,XRP
6.1549,6.2418,6.5152,5.796,148.55,0.0138,XRP
4.6721,6.155,6.1551,4.4844,176.72,0.2409,XRP
4.6149,4.672,4.8329,4.4166,139.64,0.0122,XRP
4.7058,4.6151,5.1951,4.4376,170.33,0.0197,XRP
4.4193,4.7058,4.8479,4.2449,139.92,0.0609,XRP
4.5711,4.4194,5.088,4.0379,153.59,0.0343,XRP
4.9241,4.5713,5.1454,4.5398,176.92,0.0772,XRP
4.9728,4.9241,5.3348,4.8334,159.8,0.0099,XRP
4.6523,4.9729,5.1664,4.5022,140.82,0.0644,XRP
3.9886,4.6522,4.7132,3.5304,212.08,0.1427,XRP
3.9678,3.9888,4.1133,3.5468,169.5,0.0052,XRP
3.8616,3.9678,4.0461,3.7491,143.89,0.0268,XRP
3.7985,3.8611,3.9448,3.7222,105.69,0.0163,XRP
4.0845,3.7983,4.21,3.3735,157.17,0.0753,XRP
4.4161,4.0844,4.7033,3.6253,213.53,0.0812,XRP
4.7563,4.4161,4.8422,4.1843,237.07,0.077,XRP
5.5527,4.7562,5.7497,4.7138,294.57,0.1675,XRP
8.2995,5.5527,11.9893,5.3339,556.67,0.4947,XRP
8.3945,8.3002,9.5067,7.7968,416.43,0.0114,XRP
11.529,8.3931,12.8455,8.2399,507.3,0.3734,XRP
11.6961,11.529,13.1887,11.529,407.09,0.0145,XRP
10.7159,11.6963,13.0469,10.3303,394.68,0.0838,XRP
9.502,10.7137,10.9308,8.3538,411.05,0.1133,XRP
7.3532,9.5015,9.966,7.1856,344.3,0.2261,XRP
7.8064,7.3533,8.6513,7.3519,347.83,0.0616,XRP
4.5965,7.8064,7.8064,3.1148,699.44,0.4112,XRP
5.0106,4.5949,5.5122,4.0654,795.32,0.0901,XRP
4.8122,5.0102,5.2653,4.5224,1.04,0.0396,XRP
5.149,4.8122,5.3302,4.777,884.74,0.07,XRP
5.2759,5.149,5.9643,4.9263,956.33,0.0246,XRP
5.6539,5.2754,5.6757,4.8683,909.15,0.0716,XRP
5.7466,5.6539,5.8584,5.1196,840.18,0.0164,XRP
7.4714,5.7466,7.6141,5.724,967.39,0.3001,XRP
7.0619,7.4714,7.6201,6.6597,956.55,0.0548,XRP
6.6963,7.0619,7.0636,5.6341,846.43,0.0518,XRP
6.5571,6.694,6.9184,5.9358,442.88,0.0208,XRP
7.4913,6.5571,7.5701,6.4946,446.12,0.1425,XRP
6.8621,7.493,7.4937,6.6751,459.99,0.084,XRP
6.4915,6.862,6.9262,6.0729,172.55,0.054,XRP
6.2614,6.4915,6.4936,5.9952,141.48,0.0354,XRP
5.5878,6.2612,6.5184,5.3261,129.67,0.1076,XRP
5.7006,5.5878,5.8879,5.5436,129.81,0.0202,XRP
6.5036,5.7006,6.7953,5.5215,208.22,0.1409,XRP
6.052,6.5036,6.5624,5.9128,157.34,0.0694,XRP
6.7015,6.052,6.7252,5.9519,137.67,0.1073,XRP
7.836,6.7023,7.9547,6.4835,268.79,0.1693,XRP
6.9418,7.8357,8.3014,6.5924,256.49,0.1141,XRP
7.1866,6.9422,7.295,6.4787,201.91,0.0353,XRP
6.7682,7.184,7.7788,6.5385,223.04,0.0582,XRP
6.5011,6.7712,6.9018,6.2378,196.58,0.0395,XRP
5.1312,6.5011,6.8145,4.6907,249.16,0.2107,XRP
5.2698,5.1312,5.33,4.924,191.9,0.027,XRP
5.2376,5.2796,5.3823,4.8606,132.62,0.0061,XRP
5.3683,5.2369,5.4454,4.6191,130.48,0.0249,XRP
5.1261,5.3695,5.7783,5.0324,144.9,0.0451,XRP
5.2936,5.1266,5.4457,5.071,144.59,0.0327,XRP
5.1949,5.299,5.5437,5.1395,129.04,0.0186,XRP
5.5247,5.194,5.7297,5.053,143.53,0.0635,XRP
5.2705,5.5247,5.6271,5.1945,145.84,0.046,XRP
5.0779,5.27,5.5746,4.6872,128.48,0.0365,XRP
5.0327,5.0804,5.2674,4.8948,127.97,0.0089,XRP
6.6184,5.0332,6.626,4.9361,96.61,0.3151,XRP
6.3229,6.612,7.9552,5.6099,978.99,0.0446,XRP
6.1996,6.3261,6.9822,5.8922,773.57,0.0195,XRP
5.9683,6.1987,6.2563,5.6123,676.47,0.0373,XRP
6.4182,5.9711,6.837,5.9139,703.13,0.0754,XRP
5.8417,6.4188,6.9841,4.7254,752.35,0.0898,XRP
5.7752,5.8418,6.2351,5.4553,631.01,0.0114,XRP
7.761,5.7735,8.0809,5.7625,907.4,0.3438,XRP
7.7773,7.7568,9.4696,6.2812,1.2,0.0021,XRP
7.4463,7.7778,8.4999,6.6707,1.01,0.0426,XRP
